uprotein_id	E13_MS	E145_MS	E16_MS	E175_MS	P0_MS
ENSMUSP00000003621_1036	26.328093663886257	26.19693777744695	26.00193895464732	25.508959260124648	25.778117881428795
ENSMUSP00000003622_4117	27.10081282904982	27.32511949525148	27.991696577555153	28.413000919880808	28.141351953548575
ENSMUSP00000003642_5590	28.97778848603967	29.23317182986955	29.01648028948907	28.944662373214573	28.040627738239685
ENSMUSP00000003655_4620	26.623378435895365	26.396891545414597	26.379970711454607	26.627854035589902	26.3679542256324
ENSMUSP00000003669_4820	28.298536175378278	28.123775340059904	28.09132298148722	27.966589157537307	27.68634316205932
ENSMUSP00000003705_65	24.81322298880212	24.70591685089528	23.24328082835967	23.104814311965452	23.364062331927208
ENSMUSP00000003710_2366	28.78083335687532	28.914844212956233	29.103843392491513	29.219043272672856	29.354554207615706
ENSMUSP00000003714_771	23.02226667492931	23.025290794665548	25.087084628099323	23.197679825787755	26.373800452065545
ENSMUSP00000003720_5606	29.92648382743996	29.780997412586036	29.221249575107723	29.17487418566541	29.37643165475165
ENSMUSP00000003726_5748	28.465872052023386	28.371532866592265	28.022137011529644	28.12417648303924	27.97481015843969
ENSMUSP00000003741_445	26.0837108605124	25.29424138635076	25.060997913429148	25.13592146053662	25.303359795241654
ENSMUSP00000003754_2150	28.82569238869783	29.025006833807318	29.986827915944335	30.36402942057956	30.801418666444068
ENSMUSP00000003759_4859	28.42925397012841	28.650228700185085	28.351901834034095	28.37270073454706	28.07679375941755
ENSMUSP00000003777_4311	26.105660927852796	25.595679936550518	26.026601346440142	26.10599425133281	26.328489190827284
ENSMUSP00000003828_2475	27.870872991609936	27.202155055546573	27.554279384591897	27.849283080088053	28.19034124243564
ENSMUSP00000003850_3257	24.88718689200036	24.947488882600155	24.832971150130565	25.20824524098093	24.83823422285729
ENSMUSP00000003860_2507	24.499772005421264	24.64627487835698	25.03671947147789	25.034830894135766	24.96165407312237
ENSMUSP00000003876_4344	28.091864012799522	27.929043816205485	27.976043199865053	28.101704904225212	27.7779995279891
ENSMUSP00000003906_446	31.41247946547246	31.46940765686323	31.549388515110127	31.49208818566214	31.395713188613165
ENSMUSP00000003908_183	25.556039754377835	25.349333184156148	26.286439804331465	26.3025733218581	25.515684765874408
ENSMUSP00000003911_3968	27.218690997702645	27.3714192682339	27.79169011237574	27.552321011655575	27.220490224680578
ENSMUSP00000003912_1254	33.93582086835021	33.62324031994161	33.84529824291277	33.70225615052078	33.79292829172412
ENSMUSP00000003946_3792	27.59522903765012	27.054381062670814	27.00918712434631	26.854668919031575	26.226950894547215
ENSMUSP00000003961_253	27.350765437749185	27.424464818348206	29.009818995704762	29.350747219188744	29.90197923294684
ENSMUSP00000003964_335	26.725581574287393	27.509800497807053	26.723598054983675	26.88658721576561	26.508791156684378
